Analyte	N	Model Family	Link Function	Extreme Outliers	K-S Statistic	K-S p-value	Converged	Intercept	C(LaborInitiation)[T.1]	C(Smoker)[T.1.0]	C(IllicitDrugUser)[T.1.0]	WksGest	PregravidBMISquared	Intercept_p	C(LaborInitiation)[T.1]_p	C(Smoker)[T.1.0]_p	C(IllicitDrugUser)[T.1.0]_p	WksGest_p	PregravidBMISquared_p	Pseudo_R_Squared	pval_adj
butyrylcarnitine (C4)	160	Gamma	Log	False	0.6380807524363675	7.975458132946335e-64	True	2.0286895745889044	-0.1032065775089413	0.04031316191972935	-0.07460930757076846	-0.05004650003090894	-6.98742322488177e-05	5.590048164514228e-07	0.1412622575133793	0.7694302439312752	0.5724289669557271	1.5785726451051399e-06	0.46348297850170683	0.04416274154306088	0.00022312691627450877
RNF39	160	Gamma	Log	False	0.9249999999987202	2.049614650830576e-180	True	0.6706173236168917	0.2102248390020339	-0.22212010350824296	0.12928571078590617	0.10466057957317598	0.00010736748976582636	0.428951158423286	0.15195909527067433	0.44002229530895676	0.6400337648323506	1.5849104616598484e-06	0.5901760193079575	0.019414177071825023	0.00022312691627450877
hsa-miR-6081	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.079720073930243	0.0797152475831604	-0.2806367409437822	0.35408025937475934	-0.07719201513757823	8.075839159379296e-05	1.781798583178627e-47	0.46283938626568666	0.18734916707563076	0.08346416418838952	1.71226580332932e-06	0.5840458623818547	0.012896612361578907	0.00023577249884324485
SLC26A6	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.21318976440291	-0.14126900207407606	0.014511462027592126	0.059840620670544076	-0.06683652013521743	1.071465572608898e-06	2.3321338998202276e-51	0.13407312206585614	0.9374251976167847	0.7362249084460404	1.837168265794273e-06	0.993326269409148	0.011786966934534848	0.0002481634930801355
ABCA12	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.71840908342289	-0.19059325024127416	0.0028810465469240043	-0.17587184234742914	-0.08873191630979546	-3.9840998608403e-05	1.9072838726395338e-33	0.12796320987559576	0.9906351270664429	0.4559434329318598	1.8478803952464583e-06	0.8148187812307837	0.021707584633127275	0.0002481634930801355
RAB8B	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	8.440364857074178	-0.1471428956784781	0.10026448169086755	-0.010715932481543206	-0.048623214524910544	-0.00012249271386534225	2.755986046307041e-100	0.09446867789316649	0.5726661457490112	0.9420108105267712	1.9883312728971612e-06	0.22717571117403834	0.006753837115467953	0.0002637691169094551
hsa-miR-34c-5p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.8081194922655026	0.3437933443662899	-0.2510742174202889	0.3350347211496676	0.09358741688701985	-0.00011733530558120979	6.673442211650951e-07	0.009521553128128999	0.3341018894141833	0.17988120666708374	2.0332731358843373e-06	0.5148218188679777	0.020319076063961772	0.0002648943905761758
PECAM-1 (protein)	160	Gamma	Log	False	0.9999714650930493	0.0	True	1.7995443780745077	0.010851665223144458	-0.017174613212338596	0.0227491904642544	0.007479166421773391	-3.018238248976087e-07	8.688009460519711e-190	0.30593474497269124	0.40849838865824506	0.2546226772585022	2.045516529545759e-06	0.983277567580507	0.12488600407251105	0.0002648943905761758
hsa-miR-1292-5p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.040958907010895	0.051649660800575925	0.09174211014289635	0.07359259429310736	-0.06736404881355017	-8.359942436113983e-05	5.938011189452192e-48	0.5892357853483909	0.6246797641539927	0.683016915381447	2.1424620290452854e-06	0.5200349903077117	0.009180243761206852	0.00027418472884652487
GFER (protein)	160	Gamma	Log	False	0.9937499999507352	0.0	True	1.6641441099372638	0.016012729973448894	-0.006500494330010875	0.0006348459434114828	0.010513399406671028	1.8352925638553785e-05	1.4623842697342805e-81	0.2875801821994064	0.8256992537964878	0.9821458605378103	2.612911239332176e-06	0.36962419744166464	0.08165185048619006	0.00033050288908669087
LTBR (protein)	160	Gamma	Log	False	0.9937436818446912	0.0	True	1.3316193968657797	0.01484457399559122	-0.023572911847750955	0.04834948947469118	0.011469237839481766	4.241954051282819e-06	1.1748138940052978e-43	0.3721600491274162	0.469735392281703	0.12287240844383368	3.475368923030411e-06	0.8511003955077684	0.08346606350946517	0.0004314345316714412
hsa-miR-6071	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.857624065411731	0.06660267028075256	-0.22048054036413434	0.3847847253620579	-0.05385040224683748	5.12695049269616e-05	7.993738234858186e-68	0.39408883714161247	0.15011804179812618	0.008965891758194695	3.5280764446682436e-06	0.6291759665489989	0.006805438722588653	0.0004314345316714412
SLC6A8	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	10.141700372435565	-0.28696431332232564	-0.126464146904554	0.014406579976251721	-0.0760902228613009	-0.00020562319570755405	7.253490617555847e-57	0.009376275790636513	0.5591918268566829	0.944806743617446	3.547862103246051e-06	0.17059856211917457	0.01808042112925612	0.0004314345316714412
SCD	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.019499851792851	-0.24378125799796008	-0.2934286650379945	-0.011956563079565163	-0.07805413270881732	-0.00011574816682836169	3.666273712864055e-43	0.031480203466875134	0.18661119108662982	0.9553453731434015	3.569507984043915e-06	0.45220770982221914	0.01996493097320806	0.0004314345316714412
VWA5A	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.981736720658587	0.02083565536880766	-0.2666822502900352	0.17800640228656525	0.054339740973152265	0.00013840572268297924	1.1141668199983412e-27	0.7921863010126625	0.08539199866268928	0.23218036210847848	3.7541798808122587e-06	0.1976530834992345	0.006087353885833924	0.0004487688872909423
SEPTIN3	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.970983664499498	-0.25243443554851497	0.13209126283975725	-0.07390282216226346	-0.07166167398501237	-0.00010025087821226524	4.506743527511402e-50	0.015561220813915077	0.51847250834238	0.7069902509436355	3.805261577161596e-06	0.4794775173802015	0.014652872415170215	0.00044993081996047655
KIAA1549	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.906287796171153	0.09936120512438551	-0.3144915949925742	0.28947468607478327	0.0559344411337645	0.00016101802386991838	2.5010093932435884e-25	0.22367696466922238	0.04945921718902185	0.05988688429488202	4.0252234346787666e-06	0.14665336349096036	0.00648796962167586	0.00047082129594016805
TRIM45	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	2.7530877202912363	0.10028685119362496	-0.5069733672813544	0.3630081938322037	0.06537161695063987	0.00035246079312436796	6.104165859985987e-07	0.2938164737643789	0.0067874051677996585	0.04370305389712082	4.1163297753636e-06	0.006612426021580757	0.01109842113180659	0.0004763556946426089
ANGPT1 (protein)	160	Gamma	Log	False	0.8674218358679922	1.2461359433705838e-140	True	-0.13592090045524374	0.05125690595517829	-0.12772503540595698	0.12108712333100335	0.02432675108840659	-8.942308876425274e-06	0.5089224023005758	0.15010464390879055	0.06734804176326646	0.07114290394093316	4.288321647578525e-06	0.8533764303879463	0.15044865968535726	0.0004910353987616757
hsa-miR-138-5p	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	4.4035878014299925	0.3700312775544804	-0.4536573977876912	0.5210870289859908	0.0831556731408377	-0.00024299625636398615	3.502047192704549e-10	0.013977509968143459	0.13583820823403078	0.10150717967302786	4.405957953280484e-06	0.21093284077794305	0.022240057800819835	0.0004992501105810948
VNN3P	160	Gamma	Log	False	0.9249683287581669	2.1928757164229846e-180	True	0.9579419382492507	0.21855666302278826	-0.9399389676487153	0.8908886950616012	0.1037963886633018	0.0004890145917781033	0.27898171194804744	0.15354900643865055	0.0017433506502824696	0.0020172172244301944	5.081398145729984e-06	0.018754339283261277	0.023644071151639356	0.000569849989992276
PRKD3	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.097422422713668	-0.1577256039496337	-0.08388016949135135	0.16427125864191708	-0.06701959574753219	-0.00021916018813475822	6.361323000270859e-57	0.11122742052760032	0.6656911021634442	0.3786091364457349	5.246779619315949e-06	0.10331628926387089	0.01195347345459874	0.0005823925377440703
ACOXL	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.0366376291627333	0.28670238463224046	-0.0196808459400728	0.5304572605849868	0.0745705904223726	0.00024945779990777947	1.8857244669032518e-06	0.009336192211683822	0.9274723334956874	0.01068466980749955	5.354828795118518e-06	0.09594074996908858	0.017710365631443903	0.0005883820973060529
ST18	160	Gamma	Log	False	0.925	2.049614645233447e-180	True	1.8415459293520178	0.031075120109592125	-0.2752697572966968	0.13977187376539718	0.07380040404490375	0.00024617045384301643	0.0036735909577929704	0.7770087997472789	0.20062746856351366	0.4989417278362529	5.988182794963397e-06	0.09864376618263543	0.010510148403672925	0.0006513945244361185
TNF-R1 (protein)	160	Gamma	Log	False	0.9937450010771459	0.0	True	1.4451587394092533	0.011297931158391894	-0.004551675176972914	0.021527365549403363	0.009027526639383315	9.039996695796066e-07	2.4651744696671205e-77	0.40046557625778334	0.8628154249055862	0.39513173160143056	6.140861618158507e-06	0.9605049284300202	0.10200005251398792	0.0006613890364586955
hsa-miR-9-3p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.9792332040229335	0.12701559917628735	0.04179356073582419	0.11872948306533376	-0.07073778848469649	-0.00010859450656172418	3.429362886987078e-39	0.22837734392634024	0.8397757015472115	0.5500769265059188	6.336494342040324e-06	0.4484200762339632	0.011872329761005274	0.0006757684848305357
IGHA2	160	Gamma	Log	False	0.9312183287581669	1.9811357071760106e-186	True	3.1919966710655294	0.07664286012617477	-0.07879626690523467	0.18773192523043142	0.060839142826049145	0.00012276299834911565	1.1800545611033815e-09	0.3987350978822256	0.6580796871078776	0.27257640831598673	6.5337027724635575e-06	0.3197606995797415	0.007451922465085303	0.0006900351335811512
SERTAD1	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	3.936149997901418	0.050238544736249224	-0.12711612043334464	0.23653645897477407	0.037361129918434655	4.561592283570696e-05	3.5311463426225087e-37	0.5657881579198503	0.5079921383538374	0.16521843607887565	6.793883332120809e-06	0.6327988342706784	0.0028660101912562075	0.0007106140662193286
CGB8	160	Gamma	Log	False	0.925	2.049614645233447e-180	True	13.530916397809438	-0.16873317621316153	0.26054447626954325	-0.2674781633027774	-0.15895105828668982	-0.00024206844515232764	1.3185990838402656e-22	0.48084909768630313	0.5787187632378735	0.5530889419060172	7.84860418011843e-06	0.45662892432115854	0.05058912489890821	0.0008131153930602693
RRM2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.323227143193008	-0.045939581329541235	0.10343192561526182	-0.09443548024605489	-0.06694469227114022	2.4252795776922328e-05	7.087839987930988e-36	0.6503989787674653	0.6027096589822443	0.6209559046639889	8.798326423375244e-06	0.8602037869826769	0.012199649904137688	0.0009029074984290179
CABLES1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.666547322474584	0.029118526936300126	-0.2602058753231873	0.31514621259349856	0.045901488464492976	0.00015680547579078314	3.610063673747964e-31	0.6754973199239118	0.056364786845520314	0.016182323555827098	8.947828078726585e-06	0.09705119797163572	0.004522962900850636	0.00090942913136208
FAM3B	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.8740645118503405	-0.05440963287018452	0.1673531542268476	-0.03998217250201373	-0.06064552267345971	7.563036153810762e-06	1.0475048944223399e-49	0.5539988864857275	0.3531509649315927	0.8174573375981946	9.029081282138687e-06	0.9517188305027713	0.008324158710428464	0.00090942913136208
BARD1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.180872211202695	-0.10063936085421832	0.04932271605444849	0.02566376146865884	-0.05227271101073229	3.34346599796827e-05	6.32812923690025e-55	0.20625428210070718	0.7520146395624977	0.8641626736215979	9.948464472043614e-06	0.7572577451059137	0.006984240925403062	0.0009928385002467013
hsa-miR-195-5p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.685596010023439	0.16163079884886028	-0.10203291940353898	0.22589954648604987	0.058191092736443455	-4.264233505263614e-05	3.7329995240025173e-28	0.0707456007615441	0.5606215436043891	0.18005739305724255	1.1942070268291179e-05	0.7256386576503546	0.00816194555701899	0.0011809621852588313
LAMA4 (protein)	160	Gamma	Log	False	0.9937489637847683	0.0	True	1.3723041898101749	0.008380596355809053	-0.02743442844907784	0.03295467115205196	0.012644206011466794	3.515351465168489e-05	2.694776520723558e-34	0.6665547508337446	0.4718228093221922	0.3684795331040899	1.2132378897552299e-05	0.18339402335134902	0.08295936731627329	0.0011889731319601254
TICRR	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.123639744904302	-0.08551455009010445	-0.0295028894087086	-0.0062569628359031015	-0.0590214165114825	4.909946387751318e-05	6.480744791011944e-42	0.3467939137328022	0.8684910211888089	0.9708530234723955	1.2412719702005578e-05	0.6909094058010363	0.008572368450605938	0.0012055854010572919
TNFRSF11A (protein)	160	Gamma	Log	False	0.8730987571588652	1.0096646431739154e-143	True	-0.4419513411876143	0.07387085445845738	-0.09764811694423195	0.07241808143638148	0.028336623274017796	0.00011865630161881475	0.08015038294276873	0.09105497078428233	0.2545067152366842	0.37923387973634426	1.2850659365099444e-05	0.04571863813803146	0.008188322260957781	0.0012370749785270065
ACAN (protein)	160	Gamma	Log	False	0.6182510427948521	1.9129232644455564e-59	True	-2.1550807137009462	-0.014989457109215943	-0.1121164244294484	0.21588083933072272	0.0495896525865563	0.00013641074367425163	1.116016772249547e-06	0.8448380081574115	0.45523435750980434	0.13463184275096884	1.3154668784145778e-05	0.1898638835942501	0.024055728660444253	0.0012552323424029628
CKMT1B	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.987352864901414	0.008382820086503151	0.13609825891711713	-0.004146737763934788	-0.053265164798499146	6.578843593101457e-05	1.0290575278549145e-48	0.9190141635195951	0.3997562012424095	0.9787020021096685	1.3736183874424174e-05	0.5569662722464492	0.006802412687465176	0.001284503468401065
KIF11	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.130994941624036	-0.07649458933991626	0.054565864503849815	-0.01999602817735302	-0.05830452422363068	4.474712581313077e-05	1.4927243609968683e-42	0.3967902092132811	0.7578266029813008	0.9064071968663013	1.3815674370557512e-05	0.7152137271727843	0.008799151084410761	0.001284503468401065
X-25422	160	Gamma	Log	False	0.6017596298585648	5.695570475631363e-56	True	3.584157613556608	-0.1785223192838124	-0.44697231355852907	0.0981610230981067	-0.07975394394167454	-0.0003514973039219363	4.96950448627154e-07	0.1479458028053063	0.06462423673688675	0.6728353482590471	1.3607658242923529e-05	0.03600613629459258	0.07921456872742305	0.001284503468401065
AFF3	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.9397463037945792	0.16290632281340242	-0.22597317150645546	0.13108821252792074	0.06005039437367814	0.00015081844155767946	2.4751362167454213e-13	0.08031505693588653	0.21591085879947436	0.45508694502333535	1.4334859461338584e-05	0.2333484758591402	0.008300884676091802	0.0013214796713596703
ITGB1 (protein)	160	Gamma	Log	False	0.9999566117062537	0.0	True	1.860752934849723	-0.0023113115406914603	-0.00972613519636284	0.017860537778966137	0.005813447103751056	1.1114840376336474e-06	3.415797212904565e-277	0.7984807810577519	0.5836593192371784	0.29500989157287527	1.547053643541944e-05	0.9279902063127732	0.09341874538195949	0.0014141890365083419
NECTIN4-AS1	160	Gamma	Log	False	0.9312183287581669	1.9811357071760106e-186	True	2.847942621207421	0.0007606969592724167	-0.0038829480662032623	0.03363307992394529	0.0617910019836545	0.00018162350447755595	3.1293239137541064e-07	0.993701127656786	0.9835998136934178	0.8530192044510542	1.5900616374256238e-05	0.16531072037346606	0.006783320139432836	0.0014361358548604113
1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*	160	Gamma	Log	False	0.6363057872178592	2.0099420825499716e-63	True	-1.591734515058114	0.14380572866846986	-0.2454589707617914	0.11873568622441519	0.04215148468259708	-2.63187145870777e-05	2.787003178280155e-05	0.028723394138615913	0.056853813554087924	0.33777632960168813	1.59746679939428e-05	0.7682580027330873	0.041834990596336774	0.0014361358548604113
PCDH1 (protein)	160	Gamma	Log	False	0.9923381687854944	0.0	True	1.0457241293757653	0.005726625505150948	-0.05567377717676619	0.07504242567799396	0.011896242689926954	6.151418579245432e-06	2.382730962518453e-22	0.7583331587493642	0.12705781589364473	0.032355923870973635	1.6964536782717653e-05	0.8077975241497007	0.03733405931747058	0.0015069963235091802
hsa-miR-190b	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	2.984832215095099	0.22305517313204284	-0.17293797960264734	0.3075300785102314	0.0483312787601891	0.00019337868840138995	8.532107340450244e-12	0.0031912235287895924	0.24353736004253745	0.030939309763777532	1.70797142570656e-05	0.059877537502996944	0.006428534211448955	0.0015069963235091802
ENSG00000230490	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	1.9185772861363115	0.2627948995462894	-0.2211229831715409	0.3932668566780848	0.07878016608255047	0.00021694380869676782	0.00709672024034688	0.03311630808404781	0.3604412878886075	0.09056916812514643	1.7178483555353772e-05	0.1954228546423058	0.013491841939338944	0.0015069963235091802
RARRES2 (protein)	160	Gamma	Log	False	0.9999714832746	0.0	True	1.5650817740344771	-0.004287785572460692	-0.04230684564111392	0.035280756356521205	0.009041355077610795	3.3902156618725017e-06	3.2709921031079715e-81	0.7625594510807694	0.12835465093245527	0.1870079511082522	1.8068555463049485e-05	0.8604254889841142	0.11030394917645392	0.0015599186216432722
